# generated by launcher/tools/quality/complexity_gate.py --update-baseline
# score	file:line	function
6	launcher/main/apps/render_lab/tests/suite_cube_band_perf.c:418	test_cube_orientation_and_fps_sweep
6	launcher/main/apps/render_lab/tests/suite_wire_primitives.c:62	check_indices_in_range_and_no_duplicates
6	launcher/main/apps/render_lab/tools/render_lab_render_host.c:54	options
6	launcher/main/apps/sand/app_sand.c:1919	count_awake
6	launcher/main/apps/sand/app_sand.c:1196	fill_cell_hatched
6	launcher/main/apps/sand/app_sand.c:1657	gravity_quarter_turn
6	launcher/main/apps/sand/app_sand.c:1935	track_pour_split
6	launcher/main/apps/sand/material_palette.c:498	root_shade
6	launcher/main/apps/sand/sand.c:1609	sand_chunk_pass_run
6	launcher/main/apps/sand/sand.c:726	sand_gravity_direction_dithered
6	launcher/main/apps/sand/sand.c:364	sand_lane_merge
6	launcher/main/apps/sand/sand.c:697	sand_load_above
6	launcher/main/apps/sand/sand.c:470	try_spawn_one
6	launcher/main/apps/sand/sand_chunk_sched.c:80	order_axis_line
6	launcher/main/apps/sand/sand_chunk_sched.c:9	sand_chunk_plan
6	launcher/main/apps/sand/sand_chunk_sched.c:181	sand_chunk_run_lane
6	launcher/main/apps/sand/sand_gas.c:971	equalise_gas_every_row
6	launcher/main/apps/sand/sand_gas.c:296	gas_move_exhaustive
6	launcher/main/apps/sand/sand_heal.c:29	band_due
6	launcher/main/apps/sand/sand_impulse.c:44	disc_count_walk
6	launcher/main/apps/sand/sand_impulse.c:431	impulse_index_still_tracked
6	launcher/main/apps/sand/sand_impulse.c:882	queue_cascade_relay
6	launcher/main/apps/sand/sand_impulse.c:592	reacquire_fallen_grain
6	launcher/main/apps/sand/sand_liquid.c:494	equalise_one_chunk
6	launcher/main/apps/sand/sand_liquid.c:340	equalise_row_block
6	launcher/main/apps/sand/sand_liquid.c:763	float_lighter_liquids
6	launcher/main/apps/sand/sand_liquid.c:430	mark_liquid_neighbourhoods_range
6	launcher/main/apps/sand/sand_liquid.c:312	rays_blocked
6	launcher/main/apps/sand/sand_plants.c:807	count_packed
6	launcher/main/apps/sand/sand_plants.c:444	count_root_neighbors
6	launcher/main/apps/sand/sand_plants.c:663	find_bud_site
6	launcher/main/apps/sand/sand_plants.c:495	gather_root_cands
6	launcher/main/apps/sand/sand_reactions.c:1737	dilution_water_wins_chance
6	launcher/main/apps/sand/sand_reactions.c:1434	emit_into_empty_neighbor
6	launcher/main/apps/sand/sand_reactions.c:719	percolate_accepts
6	launcher/main/apps/sand/sand_reactions.c:752	percolate_into
6	launcher/main/apps/sand/sand_reactions.c:734	percolate_open_slots
6	launcher/main/apps/sand/sand_reactions.c:2061	quench_burning_cell
6	launcher/main/apps/sand/sand_reactions.c:167	resolve_heat_flaw_yield
6	launcher/main/apps/sand/sand_reactions.c:695	soak_spread_to_neighbors
6	launcher/main/apps/sand/sand_reactions.c:1128	step_one_cold_cell
6	launcher/main/apps/sand/sand_reactions.c:900	step_one_warming_cell
6	launcher/main/apps/sand/sand_reactions.c:126	touches_air
6	launcher/main/apps/sand/sand_reactions.c:206	try_heat_ramp_given
6	launcher/main/apps/sand/tests/suite_sand_combustion.c:1368	note_crust_face_cell
6	launcher/main/apps/sand/tests/suite_sand_combustion.c:1496	test_a_snowbank_crusts_on_its_faces_and_thickens_slowly_inward
6	launcher/main/apps/sand/tests/suite_sand_combustion.c:440	test_gas_grain_count_is_conserved
6	launcher/main/apps/sand/tests/suite_sand_combustion.c:208	test_gas_is_blocked_by_a_stone_ceiling
6	launcher/main/apps/sand/tests/suite_sand_common.c:328	count_awake_blocks
6	launcher/main/apps/sand/tests/suite_sand_common.c:126	count_cells_of
6	launcher/main/apps/sand/tests/suite_sand_common.c:111	count_of
6	launcher/main/apps/sand/tests/suite_sand_common.c:170	first_row_holding
6	launcher/main/apps/sand/tests/suite_sand_common.c:156	liquid_mass_of
6	launcher/main/apps/sand/tests/suite_sand_common.c:35	load
6	launcher/main/apps/sand/tests/suite_sand_common.c:316	region_has_root
6	launcher/main/apps/sand/tests/suite_sand_crossflow.c:185	assert_every_change_was_merged
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:99	clear_material
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:257	first_dirt_tone_in_columns
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:413	grid_has_wet_dirt
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:893	keep_submerged
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:721	tally_cullet_shades
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:428	tally_dirt_tones
6	launcher/main/apps/sand/tests/suite_sand_dirt.c:852	test_painted_sand_stays_out_of_the_cullet_band
6	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:451	count_material_on_scene
6	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:871	mark_seen_bands
6	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:614	material_bbox
6	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:216	record_footprint
6	launcher/main/apps/sand/tests/suite_sand_foam.c:354	assert_foam_never_stalls
6	launcher/main/apps/sand/tests/suite_sand_foam.c:331	assert_foam_not_degenerate
6	launcher/main/apps/sand/tests/suite_sand_gas_rows.c:177	test_tilted_and_shaken_boards_leave_no_gas_stranded
6	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:40	hottest_glass
6	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:44	count_cells_gunpowder
6	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:275	test_gunpowder_is_conserved_under_every_gravity
6	launcher/main/apps/sand/tests/suite_sand_icons.c:191	icon_is_left_right_symmetric
6	launcher/main/apps/sand/tests/suite_sand_icons.c:203	icon_is_top_bottom_symmetric
6	launcher/main/apps/sand/tests/suite_sand_icons.c:146	test_every_icon_matches_the_artwork_it_replaced
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:2589	airborne_sand_count
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:2474	ejecta_count_material
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:1100	plow_build
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:1129	plow_mover_x
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:2910	plow_mover_x_material
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:2085	test_a_blast_queues_impulses_on_every_side_of_the_centre
6	launcher/main/apps/sand/tests/suite_sand_impulse.c:1970	test_a_chunk_thrown_into_a_brush_drawn_wall_conserves_itself_and_settles
6	launcher/main/apps/sand/tests/suite_sand_lava_burial.c:254	check_cover_combo
6	launcher/main/apps/sand/tests/suite_sand_lava_burial.c:323	test_a_wide_pool_under_a_crust_bursts
6	launcher/main/apps/sand/tests/suite_sand_lava_burial.c:379	test_a_wide_pool_under_a_sideways_crust_bursts
6	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2073	band_test_count_jumps
6	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1867	flip_test_run
6	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1558	local_depth_mark_occupancy_dirty
6	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2519	tremor_test_run
6	launcher/main/apps/sand/tests/suite_sand_locality.c:626	occupied_columns
6	launcher/main/apps/sand/tests/suite_sand_locality.c:392	test_water_falling_into_the_next_block_down_still_spreads
6	launcher/main/apps/sand/tests/suite_sand_materials.c:351	build_full_basin
6	launcher/main/apps/sand/tests/suite_sand_materials.c:372	material_in_basin
6	launcher/main/apps/sand/tests/suite_sand_motion.c:662	centre_of_mass_x
6	launcher/main/apps/sand/tests/suite_sand_perf.c:3526	band_has_acid
6	launcher/main/apps/sand/tests/suite_sand_perf.c:2994	build_falling_sand_present_scene
6	launcher/main/apps/sand/tests/suite_sand_perf.c:316	build_full_size_step_scene
6	launcher/main/apps/sand/tests/suite_sand_perf.c:1637	log_mixed_scene_hashes
6	launcher/main/apps/sand/tests/suite_sand_perf.c:3232	mirror_row_window
6	launcher/main/apps/sand/tests/suite_sand_perf.c:1232	test_pouring_water_onto_a_plant_bed_costs_more_than_steady_growth
6	launcher/main/apps/sand/tests/suite_sand_perf.c:1907	test_the_lava_stress_scene_fits_in_the_frame_budget
6	launcher/main/apps/sand/tests/suite_sand_perf.c:2504	test_the_snowfall_scene_fits_in_the_frame_budget
6	launcher/main/apps/sand/tests/suite_sand_perf.c:3673	water_slope_liquid_near_blocks
6	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:542	acid_fizz_fixture
6	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1242	drag_test_build_scene
6	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:646	test_acid_and_water_dilute_each_other
6	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:304	test_ice_cracks_hot_glass_and_stays_where_it_is_put
6	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:366	test_snow_floats_on_water
6	launcher/main/apps/sand/tests/suite_sand_roots.c:1354	distinct_hash_colours
6	launcher/main/apps/sand/tests/suite_sand_roots.c:270	measure_root_reach
6	launcher/main/apps/sand/tests/suite_sand_roots.c:441	test_a_rooted_collar_survives_the_bed_shifting_away
6	launcher/main/apps/sand/tests/suite_sand_roots.c:1786	test_ice_is_its_own_colour
6	launcher/main/apps/sand/tests/suite_sand_roots.c:1509	test_steam_melts_ice_and_plain_gas_does_not
6	launcher/main/apps/sand/tests/suite_sand_roots.c:541	total_soil_moisture
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:3236	build_captured_water_slope_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1474	build_dry_plant_heap_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:259	build_layout_sand_only_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1458	build_plant_pour_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:503	build_smoke_and_steam_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1938	build_water_over_lava_scene
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:2542	count_greenery
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:730	count_new_cullet
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1615	filling_basin_pour
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:3089	landscape_front_column
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:2491	note_snowfall_cell
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1410	plant_bed_rain
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1530	plant_ruin_pour_side
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:2506	snowfall_census
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:1662	snowfall_drift
6	launcher/main/apps/sand/tests/suite_sand_scenes.c:2779	test_the_filling_basin_scene_runs_from_the_lip_to_the_pool
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:1426	board_has_leaf
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:983	board_has_plant
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:1202	count_plant_cells
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:817	note_wood_row_width
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:1123	test_a_leaf_drains_standing_water_into_the_soil
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:913	test_a_limb_travels_outward_instead_of_climbing
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:659	test_a_plant_drains_standing_water_into_the_soil
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:1169	test_a_plant_on_wet_soil_grows_upward
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:371	test_the_fall_flag_is_never_clear_while_a_plant_can_move
6	launcher/main/apps/sand/tests/suite_sand_seeds.c:442	touches_any_neighbor
6	launcher/main/apps/sand/tests/suite_sand_spawning.c:254	disc_cells
6	launcher/main/apps/sand/tests/suite_sand_spawning.c:106	test_grains_are_never_created_or_destroyed
6	launcher/main/apps/sand/tests/suite_sand_swatch.c:102	test_a_multi_shade_material_uses_more_than_one_variant
6	launcher/main/apps/sand/tests/suite_sand_swatch.c:122	test_every_brush_spec_stays_in_range_across_the_whole_grid
6	launcher/main/apps/sand/tests/suite_sand_swatch.c:81	test_gunpowder_and_extended_cells_yield_a_uniform_swatch
6	launcher/main/apps/sand/tests/suite_sand_tone.c:892	test_dune_sand_never_glints
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:548	count_occupied_per_row
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:1810	rc_build_reaction_heavy_scene
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:1883	rc_paint_deferred_storm
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:2260	tc_build_gas_scene
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:59	tc_build_scattered_scene
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:428	test_split_gas_spread_never_hops_into_a_chunk_ranked_later
6	launcher/main/apps/sand/tests/suite_sand_two_core.c:1488	test_two_core_step_conserves_grains_on_a_dense_column_and_pile
6	launcher/main/apps/sand/tools/chunk_layout.c:220	axis_sides
6	launcher/main/apps/sand/tools/colour_lever1_counters.c:114	represent_frame
6	launcher/main/apps/sand/tools/dump_reactions.c:1028	build_colored_list
6	launcher/main/apps/sand/tools/dump_reactions.c:1699	emit_dissolve_targets
6	launcher/main/apps/sand/tools/dump_reactions.c:1423	emit_harden
6	launcher/main/apps/sand/tools/dump_reactions.c:1154	emit_ignite
6	launcher/main/apps/sand/tools/dump_reactions.c:1560	join_names
6	launcher/main/apps/sand/tools/grid_fingerprint.c:416	snow_thaw_blanket
6	launcher/main/apps/sand/tools/rng_low_bits.c:261	gas_at_or_below_exit
6	launcher/main/apps/sand/tools/rng_low_bits.c:273	gas_row
6	launcher/main/apps/sand/tools/serial_lag.c:180	keep_worst
6	launcher/main/apps/sand/tools/shading_palette.c:527	cardinal_edge_mask
6	launcher/main/apps/sand/tools/shading_palette.c:1501	crc_init
6	launcher/main/apps/sand/tools/shading_palette.c:2511	dp_plot_pixel
6	launcher/main/apps/sand/tools/shading_palette.c:1882	ega_refine
6	launcher/main/apps/sand/tools/shading_palette.c:1869	ega_refine_pass
6	launcher/main/apps/sand/tools/shading_palette.c:705	paint_column
6	launcher/main/apps/sand/tools/shading_palette.c:678	paint_row_context
6	launcher/main/apps/sand/tools/shading_palette.c:1997	scene_build_choices
6	launcher/main/apps/sand/ui/brush_screen.c:306	draw_brush_mode_segment
6	launcher/main/boot/post.c:238	check_i2c_devices
6	launcher/main/boot/post.c:46	report
6	launcher/main/boot/post_ui.c:96	draw_entry
6	launcher/main/boot/post_ui.c:135	drawn_result
6	launcher/main/gfx/gfx.c:1342	gfx_text_font
6	launcher/main/gfx/gfx.c:1391	gfx_text_font_halo
6	launcher/main/gfx/gfx.c:1945	mark_indexed_strip_overlay
6	launcher/main/gfx/gfx.c:1760	send_audit_scan_row
6	launcher/main/input/tilt.c:12	isqrt64
6	launcher/main/main.c:705	app_main_loop
6	launcher/main/main.c:166	shell_set_system_panel_clock_hz
6	launcher/main/ui/ui.c:163	draw_command
6	launcher/main/ui/ui.c:526	hash_band_entries
6	launcher/main/ui/ui.c:617	ui_replay_band
6	launcher/main/ui/ui_ridge.c:298	pose_target
6	launcher/main/util/screenshot.c:388	screenshot_dump
6	launcher/test/heap_arena.c:532	heap_caps_get_largest_free_block
6	launcher/test/suites/suite_boot_anim.c:372	test_spoke_reveal_target_advances_evenly_in_screen_space
6	launcher/test/suites/suite_boot_anim.c:1207	test_the_hue_wheel_has_no_seams
6	launcher/test/suites/suite_boot_anim.c:1483	test_the_title_stays_on_the_panel_once_visible
6	launcher/test/suites/suite_control_center_layout.c:61	test_every_tap_target_is_finger_sized
6	launcher/test/suites/suite_gfx.c:1161	test_a_near_budget_split_crosses_the_gather_threshold
6	launcher/test/suites/suite_gfx.c:1466	test_band_mode_readback_is_the_frame_its_bands_drew
6	launcher/test/suites/suite_gfx.c:319	test_dither_stays_in_phase_across_separate_calls
6	launcher/test/suites/suite_gfx.c:722	test_text_draws_and_advances
6	launcher/test/suites/suite_gfx.c:1112	test_three_far_apart_marks_falls_back_at_the_current_cap
6	launcher/test/suites/suite_gfx.c:1054	test_two_far_corners_cost_less_than_a_full_band
6	launcher/test/suites/suite_gfx.c:1205	test_two_marks_in_one_cell_cost_less_than_the_coarse_box
6	launcher/test/suites/suite_gfx_color.c:211	test_dither_level_agrees_with_covers_at_every_alpha_and_cell
6	launcher/test/suites/suite_gfx_font.c:272	test_row_run_rect_matches_per_bit_placement_at_every_turn
6	launcher/test/suites/suite_gfx_heal.c:31	strips_cover
6	launcher/test/suites/suite_gfx_indexed.c:389	test_cell_bayer2_phase_is_2x2_cell_position
6	launcher/test/suites/suite_gfx_indexed.c:42	test_cell_size_upscale_correct_for_every_grid_quality
6	launcher/test/suites/suite_gfx_indexed.c:523	test_checker2_every_output_pixel_reads_its_own_phase_entry
6	launcher/test/suites/suite_icons.c:189	popcount_of
6	launcher/test/suites/suite_icons_system.c:127	reference_icon_bbox
6	launcher/test/suites/suite_icons_system.c:208	test_streaming_walker_matches_reference_extraction
6	launcher/test/suites/suite_post_ui.c:700	assert_every_placed_line_ends_inside_the_body
6	launcher/test/suites/suite_post_ui.c:612	walk_report
6	launcher/test/suites/suite_ridge_motion.c:44	test_a_breath_starts_rigid_swells_and_comes_back_rigid
6	launcher/test/suites/suite_touch_fsm.c:168	test_a_full_tap_produces_exactly_one_press_and_one_release
6	launcher/test/suites/suite_ui_pointer.c:239	test_a_vertical_drag_on_scrollable_content_scrolls_and_never_presses
6	launcher/test/suites/suite_ui_pointer_microui.c:77	frame
6	launcher/test/suites/suite_ui_scroll.c:70	build_rows
5	launcher/main/apps/render_lab/scene_cube.c:165	cube_rasterize_frame
5	launcher/main/apps/render_lab/tests/suite_cube_band_perf.c:128	capture
5	launcher/main/apps/render_lab/tests/suite_cube_band_perf.c:74	compute_stats
5	launcher/main/apps/render_lab/tests/suite_cube_perf.c:143	compute_stats
5	launcher/main/apps/render_lab/tests/suite_wire_perf.c:173	capture
5	launcher/main/apps/render_lab/tests/suite_wire_primitives.c:126	test_plane_edges_join_grid_neighbours_one_step_apart
5	launcher/main/apps/render_lab/ui/render_lab_hud_screen.c:60	render_lab_hud_screen_draw
5	launcher/main/apps/sand/palette.c:99	palette_label_origin
5	launcher/main/apps/sand/sand.c:1539	drive_chunk_pass_lanes
5	launcher/main/apps/sand/sand.c:352	merge_lane_spans
5	launcher/main/apps/sand/sand.c:600	sand_remove_emitters
5	launcher/main/apps/sand/sand.c:1516	step_one_chunk_pass_round
5	launcher/main/apps/sand/sand_gas.c:875	equalise_gas_one_chunk
5	launcher/main/apps/sand/sand_gas.c:633	gas_gap_ahead
5	launcher/main/apps/sand/sand_gas.c:124	try_bubble
5	launcher/main/apps/sand/sand_impulse.c:326	ignite_core_cell
5	launcher/main/apps/sand/sand_impulse.c:466	impulse_decay
5	launcher/main/apps/sand/sand_impulse.c:853	impulse_push
5	launcher/main/apps/sand/sand_liquid.c:513	equalise_liquid_chunks
5	launcher/main/apps/sand/sand_liquid.c:785	sand_step_liquids
5	launcher/main/apps/sand/sand_plants.c:648	is_crowned
5	launcher/main/apps/sand/sand_plants.c:193	root_lookahead
5	launcher/main/apps/sand/sand_reactions.c:960	cold_medium_at
5	launcher/main/apps/sand/sand_reactions.c:1570	conduct_boil_liquid
5	launcher/main/apps/sand/sand_reactions.c:2489	crust_due
5	launcher/main/apps/sand/sand_reactions.c:2008	quench_product
5	launcher/main/apps/sand/sand_reactions.c:2028	quench_unlit_cell
5	launcher/main/apps/sand/sand_reactions.c:3066	reach_fuse_explosions
5	launcher/main/apps/sand/sand_reactions.c:2604	react_stage_root
5	launcher/main/apps/sand/sand_reactions.c:2297	step_one_condensing_cell
5	launcher/main/apps/sand/sand_reactions.c:2669	step_one_reacting_row
5	launcher/main/apps/sand/sand_reactions.c:2905	step_one_reacting_row_liquid_near
5	launcher/main/apps/sand/sand_reactions.c:1179	temper_push_into
5	launcher/main/apps/sand/sand_reactions.c:1491	try_flare
5	launcher/main/apps/sand/sand_reactions.c:2100	try_lava_burst
5	launcher/main/apps/sand/tests/suite_sand_combustion.c:1764	test_a_material_created_during_the_pass_stays_in_the_mask
5	launcher/main/apps/sand/tests/suite_sand_combustion.c:1396	test_snow_does_not_crust_against_open_air
5	launcher/main/apps/sand/tests/suite_sand_common.c:200	water_column
5	launcher/main/apps/sand/tests/suite_sand_crossflow.c:204	run_crossflow_seam_trial
5	launcher/main/apps/sand/tests/suite_sand_dirt.c:448	summarize_tone_histogram
5	launcher/main/apps/sand/tests/suite_sand_dirt.c:617	test_a_wetting_front_spreads_past_the_cells_it_touched
5	launcher/main/apps/sand/tests/suite_sand_dirt.c:116	test_dirt_takes_on_moisture_and_dries_out_again
5	launcher/main/apps/sand/tests/suite_sand_dirt.c:691	test_soil_a_wetting_front_converts_is_handed_a_real_share
5	launcher/main/apps/sand/tests/suite_sand_dirt.c:924	test_water_percolates_to_the_bottom_of_a_submerged_pile
5	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:75	settle_fully
5	launcher/main/apps/sand/tests/suite_sand_gas_rows.c:133	test_a_downward_walk_cascade_arms_every_row
5	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:576	build_lava_glass_wall
5	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:1257	test_soaked_gunpowder_can_turn_into_oil_and_dry_never_does
5	launcher/main/apps/sand/tests/suite_sand_impulse.c:1019	ordinary_static_solid_scene
5	launcher/main/apps/sand/tests/suite_sand_impulse.c:2364	ricochet_fold_bounces_into_hist
5	launcher/main/apps/sand/tests/suite_sand_impulse.c:2976	test_a_long_plow_through_a_wide_bank_never_exhausts_the_impulse_buffer
5	launcher/main/apps/sand/tests/suite_sand_impulse.c:2639	test_a_stone_chunk_thrown_into_a_sand_bed_launches_sand_airborne
5	launcher/main/apps/sand/tests/suite_sand_impulse.c:3048	test_a_thrown_powder_grain_conserves_the_dirt_it_ejects
5	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1961	band_test_build_scene
5	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2363	flash_test_settle
5	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2639	shadow_test_coherent_pass
5	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:378	test_local_depth_follows_the_puddles_own_shape
5	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1678	wake_test_record_jump
5	launcher/main/apps/sand/tests/suite_sand_locality.c:563	test_block_indices_stay_in_range_after_flipping_a_settled_pile_at_the_real_size
5	launcher/main/apps/sand/tests/suite_sand_locality.c:294	test_liquid_cross_flow_wakes_only_the_blocks_it_touches_by_range
5	launcher/main/apps/sand/tests/suite_sand_locality.c:652	test_scatter_spreads_a_falling_stream
5	launcher/main/apps/sand/tests/suite_sand_materials.c:954	test_a_cascading_impulse_moves_more_than_one_cell
5	launcher/main/apps/sand/tests/suite_sand_materials.c:240	test_a_drop_resting_on_a_pool_comes_to_rest
5	launcher/main/apps/sand/tests/suite_sand_materials.c:1193	test_a_water_into_water_cascade_is_untouched_by_the_liquid_fix
5	launcher/main/apps/sand/tests/suite_sand_materials.c:126	test_displacement_conserves_both_materials
5	launcher/main/apps/sand/tests/suite_sand_materials.c:823	test_water_falling_onto_water_also_queues_a_small_displacement
5	launcher/main/apps/sand/tests/suite_sand_materials.c:276	test_water_under_weight_still_spreads
5	launcher/main/apps/sand/tests/suite_sand_menu_screen.c:231	menu_tap
5	launcher/main/apps/sand/tests/suite_sand_metal.c:422	test_a_held_flame_smelts_dirt_as_lava_does
5	launcher/main/apps/sand/tests/suite_sand_metal.c:1127	test_acid_rain_resolves_to_both_acid_and_water
5	launcher/main/apps/sand/tests/suite_sand_motion.c:675	test_a_flat_bed_does_not_slide_on_a_slight_tilt
5	launcher/main/apps/sand/tests/suite_sand_palette256.c:64	test_every_material_bytes_body_colour_maps_within_budget
5	launcher/main/apps/sand/tests/suite_sand_perf.c:3388	build_landscape_levelling_pool_scene
5	launcher/main/apps/sand/tests/suite_sand_perf.c:3288	mirror_app_sand_marking_span
5	launcher/main/apps/sand/tests/suite_sand_perf.c:2939	run_present_against_scene
5	launcher/main/apps/sand/tests/suite_sand_perf.c:1282	test_a_growing_plant_bed_fits_in_the_frame_budget
5	launcher/main/apps/sand/tests/suite_sand_perf.c:945	test_flipping_gravity_on_a_settled_pile_fits_in_the_frame_budget
5	launcher/main/apps/sand/tests/suite_sand_perf.c:2282	test_the_gunpowder_basin_scene_fits_in_the_frame_budget
5	launcher/main/apps/sand/tests/suite_sand_perf.c:1408	test_turning_a_half_screen_of_gas_fits_in_the_frame_budget
5	launcher/main/apps/sand/tests/suite_sand_perf.c:3902	test_water_slope_gravity_flip_logs_a_per_step_table
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1042	acid_water_contest_pour
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:872	note_oil_bite_outcome
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1162	test_a_little_acid_cannot_eat_an_unlimited_amount
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:775	test_acid_winning_the_dilution_boils_the_acid_cell_to_gas
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1267	test_water_does_not_drill_into_oil_when_tilted
5	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:746	test_water_winning_the_dilution_boils_the_water_cell_to_steam
5	launcher/main/apps/sand/tests/suite_sand_roots.c:135	lift_boundary_grows
5	launcher/main/apps/sand/tests/suite_sand_roots.c:1643	test_a_moving_grain_keeps_the_shade_it_was_poured_with
5	launcher/main/apps/sand/tests/suite_sand_roots.c:811	test_a_root_carries_a_level_of_water_down_through_itself
5	launcher/main/apps/sand/tests/suite_sand_scenes.c:3734	test_a_drying_no_plant_board_stays_off_the_full_walk
5	launcher/main/apps/sand/tests/suite_sand_scenes.c:2348	test_the_gunpowder_basin_scene_reaches_the_reactions_it_claims
5	launcher/main/apps/sand/tests/suite_sand_seeds.c:548	test_a_seed_under_stone_stays_put
5	launcher/main/apps/sand/tests/suite_sand_seeds.c:1258	test_a_tall_plant_hardens_into_wood_that_is_not_alight
5	launcher/main/apps/sand/tests/suite_sand_seeds.c:187	test_an_overhanging_limb_is_held_up_by_its_own_trunk
5	launcher/main/apps/sand/tests/suite_sand_tone.c:114	test_snow_painted_into_water_melts
5	launcher/main/apps/sand/tests/suite_sand_two_core.c:595	test_a_settled_pile_under_two_core_stepping_shows_no_tile_seam
5	launcher/main/apps/sand/tests/suite_sand_two_core.c:393	test_the_split_gas_passes_ignore_how_their_lanes_interleave
5	launcher/main/apps/sand/tests/suite_sand_two_core.c:256	test_the_split_liquid_pass_ignores_how_its_lanes_interleave
5	launcher/main/apps/sand/tests/suite_sand_two_core.c:2030	test_the_split_reaction_pass_ignores_how_its_lanes_interleave
5	launcher/main/apps/sand/tests/suite_sand_two_core.c:228	test_the_split_sweep_ignores_how_its_lanes_interleave
5	launcher/main/apps/sand/tools/brush_screen_preview.c:294	write_bmp
5	launcher/main/apps/sand/tools/chunk_layout.c:199	insert_side
5	launcher/main/apps/sand/tools/dump_reactions.c:1101	build_rows
5	launcher/main/apps/sand/tools/dump_reactions.c:543	cause_at
5	launcher/main/apps/sand/tools/dump_reactions.c:2559	main
5	launcher/main/apps/sand/tools/dump_reactions.c:393	read_whole_file
5	launcher/main/apps/sand/tools/grid_fingerprint.c:298	acid_bath_dissolve_target
5	launcher/main/apps/sand/tools/grid_fingerprint.c:581	plant_ruin_acid_and_lava
