# generated by launcher/tools/complexity_gate.py --update-baseline
# score	file:line	function
6	launcher/main/apps/sand/suite_sand_two_core.c:685	test_two_core_step_conserves_grains_on_a_dense_column_and_pile
6	launcher/main/apps/sand/tilt.c:12	isqrt64
6	launcher/main/apps/sand/tools/colour_lever1_counters.c:114	represent_frame
6	launcher/main/apps/sand/tools/dump_reactions.c:1023	build_colored_list
6	launcher/main/apps/sand/tools/dump_reactions.c:1418	emit_harden
6	launcher/main/apps/sand/tools/dump_reactions.c:1149	emit_ignite
6	launcher/main/apps/sand/tools/dump_reactions.c:1555	join_names
6	launcher/main/apps/sand/tools/shading_palette.c:1223	crc_init
6	launcher/main/boot/post.c:238	check_i2c_devices
6	launcher/main/boot/post.c:46	report
6	launcher/main/boot/post_ui.c:59	draw_wrapped
6	launcher/main/gfx/gfx.c:1300	gfx_text_font
6	launcher/main/gfx/gfx.c:1351	gfx_text_font_halo
6	launcher/main/gfx/gfx.c:409	present_task_fn
6	launcher/main/main.c:162	shell_set_system_panel_clock_hz
6	launcher/main/ui/ui.c:476	hash_band_entries
6	launcher/main/ui/ui.c:567	ui_replay_band
6	launcher/main/ui/ui_launcher.c:28	ui_launcher_frame
6	launcher/main/util/screenshot.c:273	screenshot_dump
6	launcher/test/heap_arena.c:532	heap_caps_get_largest_free_block
6	launcher/test/suites/suite_boot_anim.c:368	test_spoke_reveal_target_advances_evenly_in_screen_space
6	launcher/test/suites/suite_boot_anim.c:1203	test_the_hue_wheel_has_no_seams
6	launcher/test/suites/suite_boot_anim.c:1479	test_the_title_stays_on_the_panel_once_visible
6	launcher/test/suites/suite_gfx.c:1116	test_a_near_budget_split_crosses_the_gather_threshold
6	launcher/test/suites/suite_gfx.c:274	test_dither_stays_in_phase_across_separate_calls
6	launcher/test/suites/suite_gfx.c:677	test_text_draws_and_advances
6	launcher/test/suites/suite_gfx.c:1067	test_three_far_apart_marks_falls_back_at_the_current_cap
6	launcher/test/suites/suite_gfx.c:1009	test_two_far_corners_cost_less_than_a_full_band
6	launcher/test/suites/suite_gfx.c:1160	test_two_marks_in_one_cell_cost_less_than_the_coarse_box
6	launcher/test/suites/suite_gfx_color.c:211	test_dither_level_agrees_with_covers_at_every_alpha_and_cell
6	launcher/test/suites/suite_gfx_font.c:272	test_row_run_rect_matches_per_bit_placement_at_every_turn
6	launcher/test/suites/suite_gfx_heal.c:31	strips_cover
6	launcher/test/suites/suite_gfx_indexed.c:389	test_cell_bayer2_phase_is_2x2_cell_position
6	launcher/test/suites/suite_gfx_indexed.c:42	test_cell_size_upscale_correct_for_every_grid_quality
6	launcher/test/suites/suite_gfx_indexed.c:523	test_checker2_every_output_pixel_reads_its_own_phase_entry
6	launcher/test/suites/suite_icons.c:189	popcount_of
6	launcher/test/suites/suite_icons_system.c:143	reference_icon_bbox
6	launcher/test/suites/suite_icons_system.c:224	test_streaming_walker_matches_reference_extraction
6	launcher/test/suites/suite_touch_fsm.c:168	test_a_full_tap_produces_exactly_one_press_and_one_release
6	launcher/test/suites/suite_ui_pointer.c:239	test_a_vertical_drag_on_scrollable_content_scrolls_and_never_presses
6	launcher/test/suites/suite_ui_pointer_microui.c:80	frame
5	launcher/main/apps/cube/app_cube.c:395	cube_rasterize_frame
5	launcher/main/apps/cube/suite_cube_band_perf.c:128	capture
5	launcher/main/apps/cube/suite_cube_band_perf.c:74	compute_stats
5	launcher/main/apps/cube/suite_cube_perf.c:144	compute_stats
5	launcher/main/apps/sand/app_sand.c:1817	draw_menu
5	launcher/main/apps/sand/palette.c:99	palette_label_origin
5	launcher/main/apps/sand/sand.c:449	sand_remove_emitters
5	launcher/main/apps/sand/sand_gas.c:126	try_bubble
5	launcher/main/apps/sand/sand_impulse.c:442	impulse_decay
5	launcher/main/apps/sand/sand_liquid.c:778	sand_step_liquids
5	launcher/main/apps/sand/sand_reactions.c:2186	step_one_reacting_row_liquid_near
5	launcher/main/apps/sand/sand_reactions.c:1156	try_flare
5	launcher/main/apps/sand/suite_sand_combustion.c:1677	test_a_material_created_during_the_pass_stays_in_the_mask
5	launcher/main/apps/sand/suite_sand_combustion.c:1309	test_snow_does_not_crust_against_open_air
5	launcher/main/apps/sand/suite_sand_common.c:199	water_column
5	launcher/main/apps/sand/suite_sand_crossflow.c:173	test_crossflow_uniform_pool_has_no_stripe_seams
5	launcher/main/apps/sand/suite_sand_dirt.c:448	summarize_tone_histogram
5	launcher/main/apps/sand/suite_sand_dirt.c:617	test_a_wetting_front_spreads_past_the_cells_it_touched
5	launcher/main/apps/sand/suite_sand_dirt.c:116	test_dirt_takes_on_moisture_and_dries_out_again
5	launcher/main/apps/sand/suite_sand_dirt.c:691	test_soil_a_wetting_front_converts_is_handed_a_real_share
5	launcher/main/apps/sand/suite_sand_dirt.c:924	test_water_percolates_to_the_bottom_of_a_submerged_pile
5	launcher/main/apps/sand/suite_sand_dune_blast.c:74	settle_fully
5	launcher/main/apps/sand/suite_sand_gas_rows.c:133	test_a_downward_walk_cascade_arms_every_row
5	launcher/main/apps/sand/suite_sand_glass_thermal.c:576	build_lava_glass_wall
5	launcher/main/apps/sand/suite_sand_gunpowder.c:1257	test_soaked_gunpowder_can_turn_into_oil_and_dry_never_does
5	launcher/main/apps/sand/suite_sand_impulse.c:1019	ordinary_static_solid_scene
5	launcher/main/apps/sand/suite_sand_impulse.c:2364	ricochet_fold_bounces_into_hist
5	launcher/main/apps/sand/suite_sand_impulse.c:2976	test_a_long_plow_through_a_wide_bank_never_exhausts_the_impulse_buffer
5	launcher/main/apps/sand/suite_sand_impulse.c:2639	test_a_stone_chunk_thrown_into_a_sand_bed_launches_sand_airborne
5	launcher/main/apps/sand/suite_sand_impulse.c:3048	test_a_thrown_powder_grain_conserves_the_dirt_it_ejects
5	launcher/main/apps/sand/suite_sand_liquid_depth.c:1961	band_test_build_scene
5	launcher/main/apps/sand/suite_sand_liquid_depth.c:2363	flash_test_settle
5	launcher/main/apps/sand/suite_sand_liquid_depth.c:2639	shadow_test_coherent_pass
5	launcher/main/apps/sand/suite_sand_liquid_depth.c:378	test_local_depth_follows_the_puddles_own_shape
5	launcher/main/apps/sand/suite_sand_liquid_depth.c:1678	wake_test_record_jump
5	launcher/main/apps/sand/suite_sand_locality.c:563	test_block_indices_stay_in_range_after_flipping_a_settled_pile_at_the_real_size
5	launcher/main/apps/sand/suite_sand_locality.c:294	test_liquid_cross_flow_wakes_only_the_blocks_it_touches_by_range
5	launcher/main/apps/sand/suite_sand_locality.c:652	test_scatter_spreads_a_falling_stream
5	launcher/main/apps/sand/suite_sand_materials.c:958	test_a_cascading_impulse_moves_more_than_one_cell
5	launcher/main/apps/sand/suite_sand_materials.c:240	test_a_drop_resting_on_a_pool_comes_to_rest
5	launcher/main/apps/sand/suite_sand_materials.c:1197	test_a_water_into_water_cascade_is_untouched_by_the_liquid_fix
5	launcher/main/apps/sand/suite_sand_materials.c:126	test_displacement_conserves_both_materials
5	launcher/main/apps/sand/suite_sand_materials.c:827	test_water_falling_onto_water_also_queues_a_small_displacement
5	launcher/main/apps/sand/suite_sand_materials.c:276	test_water_under_weight_still_spreads
5	launcher/main/apps/sand/suite_sand_metal.c:422	test_a_held_flame_smelts_dirt_as_lava_does
5	launcher/main/apps/sand/suite_sand_metal.c:1127	test_acid_rain_resolves_to_both_acid_and_water
5	launcher/main/apps/sand/suite_sand_motion.c:609	test_a_flat_bed_does_not_slide_on_a_slight_tilt
5	launcher/main/apps/sand/suite_sand_palette256.c:64	test_every_material_bytes_body_colour_maps_within_budget
5	launcher/main/apps/sand/suite_sand_perf.c:3008	build_landscape_levelling_pool_scene
5	launcher/main/apps/sand/suite_sand_perf.c:2908	mirror_app_sand_marking_span
5	launcher/main/apps/sand/suite_sand_perf.c:2559	run_present_against_scene
5	launcher/main/apps/sand/suite_sand_perf.c:905	test_a_growing_plant_bed_fits_in_the_frame_budget
5	launcher/main/apps/sand/suite_sand_perf.c:568	test_flipping_gravity_on_a_settled_pile_fits_in_the_frame_budget
5	launcher/main/apps/sand/suite_sand_perf.c:1902	test_the_gunpowder_basin_scene_fits_in_the_frame_budget
5	launcher/main/apps/sand/suite_sand_perf.c:1031	test_turning_a_half_screen_of_gas_fits_in_the_frame_budget
5	launcher/main/apps/sand/suite_sand_perf.c:3522	test_water_slope_gravity_flip_logs_a_per_step_table
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1042	acid_water_contest_pour
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:872	note_oil_bite_outcome
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1162	test_a_little_acid_cannot_eat_an_unlimited_amount
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:775	test_acid_winning_the_dilution_boils_the_acid_cell_to_gas
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1267	test_water_does_not_drill_into_oil_when_tilted
5	launcher/main/apps/sand/suite_sand_reaction_encoding.c:746	test_water_winning_the_dilution_boils_the_water_cell_to_steam
5	launcher/main/apps/sand/suite_sand_roots.c:135	lift_boundary_grows
5	launcher/main/apps/sand/suite_sand_roots.c:1643	test_a_moving_grain_keeps_the_shade_it_was_poured_with
5	launcher/main/apps/sand/suite_sand_roots.c:811	test_a_root_carries_a_level_of_water_down_through_itself
5	launcher/main/apps/sand/suite_sand_scenes.c:3667	test_a_drying_no_plant_board_stays_off_the_full_walk
5	launcher/main/apps/sand/suite_sand_scenes.c:2281	test_the_gunpowder_basin_scene_reaches_the_reactions_it_claims
5	launcher/main/apps/sand/suite_sand_seeds.c:548	test_a_seed_under_stone_stays_put
5	launcher/main/apps/sand/suite_sand_seeds.c:1258	test_a_tall_plant_hardens_into_wood_that_is_not_alight
5	launcher/main/apps/sand/suite_sand_seeds.c:187	test_an_overhanging_limb_is_held_up_by_its_own_trunk
5	launcher/main/apps/sand/suite_sand_tone.c:114	test_snow_painted_into_water_melts
5	launcher/main/apps/sand/suite_sand_two_core.c:325	test_a_settled_pile_under_two_core_stepping_shows_no_tile_seam
5	launcher/main/apps/sand/tools/brush_screen_preview.c:294	write_bmp
5	launcher/main/apps/sand/tools/dump_reactions.c:1096	build_rows
5	launcher/main/apps/sand/tools/dump_reactions.c:538	cause_at
5	launcher/main/apps/sand/tools/dump_reactions.c:2485	main
5	launcher/main/apps/sand/tools/dump_reactions.c:393	read_whole_file
5	launcher/main/apps/sand/tools/grid_fingerprint.c:139	scene_water_pool
5	launcher/main/apps/sand/tools/shading_palette.c:1960	common_setup
5	launcher/main/apps/sand/tools/shading_palette.c:823	pin_depth_steps
5	launcher/main/board/board_esp32s3.c:48	board_detect
5	launcher/main/boot/boot_anim.c:622	draw_image
5	launcher/main/boot/boot_anim.c:584	draw_title
5	launcher/main/boot/boot_anim.c:369	draw_zeros
5	launcher/main/boot/post.c:87	post_run_before_display
5	launcher/main/display/display.c:61	neighbor_quarter
5	launcher/main/gfx/gfx.c:793	gfx_pixel
5	launcher/main/input/touch_fsm.c:11	touch_fsm_update
5	launcher/main/main.c:339	apply_pending_full_redraw
5	launcher/main/main.c:126	nvs_ready
5	launcher/main/ui/ui.c:261	mark_changed_canvases
5	launcher/main/ui/ui_build.c:78	intern_font_scaled
5	launcher/main/util/screenshot.c:243	dump_state
5	launcher/test/heap_arena.c:402	__wrap_realloc
5	launcher/test/heap_arena.c:262	arena_pool_alloc
5	launcher/test/suites.c:44	suites_run_all
5	launcher/test/suites/suite_boot_anim_perf.c:117	compute_stats
5	launcher/test/suites/suite_gfx.c:404	test_dithered_text_at_alpha_255_matches_solid_text_exactly
5	launcher/test/suites/suite_ui_pointer_microui.c:335	list_tap
5	launcher/test/suites/suite_ui_pointer_microui.c:125	taps_counted
5	launcher/test/suites/suite_ui_pointer_microui.c:188	test_a_tap_outside_the_button_submits_nothing
4	launcher/main/apps/cube/app_cube.c:572	cube_rasterize_band
4	launcher/main/apps/cube/app_cube.c:318	draw_menu
4	launcher/main/apps/cube/suite_cube_band_perf.c:383	run_orientation_fps_pair
4	launcher/main/apps/cube/suite_cube_band_perf.c:241	test_cube_band_mode_against_full_fb_on_the_same_scene
4	launcher/main/apps/sand/app_sand.c:1293	gravity_bearing_q16
4	launcher/main/apps/sand/app_sand.c:1318	mark_wake_hits
4	launcher/main/apps/sand/material_palette.c:744	material_wood_leaf_wave
4	launcher/main/apps/sand/palette.c:59	palette_hit
4	launcher/main/apps/sand/row_runs.c:67	row_runs_reconcile
4	launcher/main/apps/sand/sand.c:1247	is_block_row_settled
4	launcher/main/apps/sand/sand.c:522	sand_gravity_direction
4	launcher/main/apps/sand/sand.c:734	sand_set_acid_rain
4	launcher/main/apps/sand/sand.c:688	sand_set_boils
4	launcher/main/apps/sand/sand.c:697	sand_set_condenses
4	launcher/main/apps/sand/sand.c:679	sand_set_conduction
4	launcher/main/apps/sand/sand.c:638	sand_set_decay
4	launcher/main/apps/sand/sand.c:647	sand_set_evaporates
4	launcher/main/apps/sand/sand.c:670	sand_set_flammability
4	launcher/main/apps/sand/sand.c:725	sand_set_lava_burst
4	launcher/main/apps/sand/sand.c:706	sand_set_lava_cooloff
4	launcher/main/apps/sand/sand.c:656	sand_set_mobility
4	launcher/main/apps/sand/sand.c:612	sand_set_scatter
4	launcher/main/apps/sand/sand.c:624	sand_set_soak
4	launcher/main/apps/sand/sand.c:875	step_one_liquid_grain
4	launcher/main/apps/sand/sand.c:1065	step_one_row
4	launcher/main/apps/sand/sand.c:770	sweep_x_order
4	launcher/main/apps/sand/sand_gas.c:210	build_gas_tables
4	launcher/main/apps/sand/sand_gas.c:769	gas_union_touched_x
4	launcher/main/apps/sand/sand_gas.c:436	prepare_gas_stripe
4	launcher/main/apps/sand/sand_heal.c:15	sand_heal_note_rows
4	launcher/main/apps/sand/sand_impulse.c:83	queue_outward_impulse
4	launcher/main/apps/sand/sand_liquid.c:490	prepare_liquid_stripe
4	launcher/main/apps/sand/sand_liquid.c:197	union_touched_x
4	launcher/main/apps/sand/sand_reactions.c:178	try_heat_transform
4	launcher/main/apps/sand/suite_sand_colour_modes.c:175	cm_bbox_extend
4	launcher/main/apps/sand/suite_sand_colour_modes.c:93	scene_gas_over_pile
4	launcher/main/apps/sand/suite_sand_colour_modes.c:122	scene_settled_pour_build
4	launcher/main/apps/sand/suite_sand_combustion.c:1373	note_crust_depth_cell
4	launcher/main/apps/sand/suite_sand_combustion.c:2169	oil_pool
4	launcher/main/apps/sand/suite_sand_combustion.c:2321	test_acid_eats_through_stone
4	launcher/main/apps/sand/suite_sand_combustion.c:1969	test_acid_quenching_fire_favours_smoke_over_gas
4	launcher/main/apps/sand/suite_sand_combustion.c:645	test_confined_gas_blasts_chain_without_losing_a_pocket
4	launcher/main/apps/sand/suite_sand_combustion.c:785	test_sand_sinks_through_fire
4	launcher/main/apps/sand/suite_sand_combustion.c:360	test_sand_sinks_through_gas
4	launcher/main/apps/sand/suite_sand_combustion.c:379	test_water_sinks_through_gas
4	launcher/main/apps/sand/suite_sand_dune_blast.c:209	extend_bounds
4	launcher/main/apps/sand/suite_sand_dune_blast.c:158	nearest_footprint_distance
4	launcher/main/apps/sand/suite_sand_foam.c:277	test_foam_moves_between_frames
4	launcher/main/apps/sand/suite_sand_glass_thermal.c:178	test_glass_cools_on_a_board_with_no_fire_at_all
4	launcher/main/apps/sand/suite_sand_gunpowder.c:205	drop_grain_onto_bed
4	launcher/main/apps/sand/suite_sand_gunpowder.c:364	test_heat_conducted_through_stone_lights_gunpowder
4	launcher/main/apps/sand/suite_sand_gunpowder.c:339	test_lava_beside_dry_gunpowder_lights_it_through_the_heat_path
4	launcher/main/apps/sand/suite_sand_impulse.c:2700	ejecta_far_thrown_powder_for_seed
4	launcher/main/apps/sand/suite_sand_impulse.c:2284	ricochet_collect_candidates
4	launcher/main/apps/sand/suite_sand_impulse.c:2263	ricochet_seed_lineages
4	launcher/main/apps/sand/suite_sand_impulse.c:331	test_a_blast_conserves_grains
4	launcher/main/apps/sand/suite_sand_impulse.c:660	test_a_spent_static_chunk_rests_on_a_powder_bank_instead_of_sinking_forever
4	launcher/main/apps/sand/suite_sand_impulse.c:837	test_a_spent_static_chunk_still_sinks_through_water_to_the_bottom
4	launcher/main/apps/sand/suite_sand_impulse.c:874	test_a_thrown_static_chunk_conserves_lava_mass_on_sink
4	launcher/main/apps/sand/suite_sand_impulse.c:618	test_an_energetic_static_chunk_over_a_powder_bank_now_stops_within_the_first_few_layers
4	launcher/main/apps/sand/suite_sand_impulse.c:804	test_an_energetic_static_chunk_still_sinks_into_water_instead_of_resting_on_its_surface
4	launcher/main/apps/sand/suite_sand_impulse.c:427	test_the_cap_degrades_gracefully
4	launcher/main/apps/sand/suite_sand_lava_burial.c:40	test_lava_buried_in_stone_is_not_deleted
4	launcher/main/apps/sand/suite_sand_lava_burial.c:149	test_lava_under_a_lid_with_gaps_never_bursts
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:2302	flash_test_paint_row
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:659	ray_walk_frame_facts
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:2667	shadow_test_accumulate
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:922	test_the_debounce_survives_open_air_above_the_pool
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:1029	test_the_horizontal_debounce_survives_open_air_beside_the_pool
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:1661	wake_test_build_scene
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:1498	wake_test_edge_mask
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:1589	wake_test_mark_wake_dirty
4	launcher/main/apps/sand/suite_sand_liquid_depth.c:1693	wake_test_run
4	launcher/main/apps/sand/suite_sand_locality.c:598	test_block_indices_stay_in_range_for_a_falling_screen_of_water_at_the_real_size
4	launcher/main/apps/sand/suite_sand_locality.c:684	test_scatter_conserves_grains
4	launcher/main/apps/sand/suite_sand_materials.c:404	test_a_tipped_basin_pours_its_water_out
4	launcher/main/apps/sand/suite_sand_materials.c:84	test_sand_sinks_through_water
4	launcher/main/apps/sand/suite_sand_materials.c:104	test_water_does_not_sink_through_sand
4	launcher/main/apps/sand/suite_sand_metal.c:581	steps_to_boil_through
4	launcher/main/apps/sand/suite_sand_motion.c:107	diagonal_share
4	launcher/main/apps/sand/suite_sand_motion.c:160	test_dithering_still_conserves_grains
4	launcher/main/apps/sand/suite_sand_motion.c:568	test_shaking_overcomes_friction
4	launcher/main/apps/sand/suite_sand_motion.c:795	test_turning_the_board_wakes_a_sleeping_pile
4	launcher/main/apps/sand/suite_sand_palette256.c:34	is_real_cell
4	launcher/main/apps/sand/suite_sand_perf.c:1234	run_xtperf_over_full_step_scene
4	launcher/main/apps/sand/suite_sand_perf.c:1186	run_xtperf_over_mixed_scene
4	launcher/main/apps/sand/suite_sand_perf.c:1210	run_xtperf_over_water_scene
4	launcher/main/apps/sand/suite_sand_perf.c:1431	test_a_full_screen_of_fire_fits_in_the_frame_budget
4	launcher/main/apps/sand/suite_sand_perf.c:525	test_a_screen_of_settled_sand_costs_almost_nothing
4	launcher/main/apps/sand/suite_sand_perf.c:1368	test_fire_cascading_through_a_full_screen_of_gas_fits_in_the_frame_budget
4	launcher/main/apps/sand/suite_sand_perf.c:2181	test_pouring_the_plant_brush_fits_in_the_frame_budget
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:967	acid_water_pour_fixture
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:731	acid_water_separated_fixture
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1635	test_a_lava_pool_in_a_dry_stone_bowl_does_not_freeze_itself
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:490	test_acid_dissolves_dune_sand_but_not_cullet
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:2106	test_boiling_converts_the_cell_nearest_the_heat
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1431	test_dirt_still_sinks_through_oil
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1751	test_falling_lava_does_not_flare
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1664	test_lava_that_melts_sand_into_glass_sometimes_freezes_itself
4	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1408	test_sand_floats_on_oil
4	launcher/main/apps/sand/suite_sand_roots.c:674	surface_rule_lets_growth_through
4	launcher/main/apps/sand/suite_sand_roots.c:283	test_a_root_column_reaches_below_the_collar
4	launcher/main/apps/sand/suite_sand_roots.c:848	test_conduction_never_pushes_water_up_or_into_anything_but_soil
4	launcher/main/apps/sand/suite_sand_roots.c:1981	test_dirt_moisture_macros_and_codec_helpers_agree_on_every_byte
4	launcher/main/apps/sand/suite_sand_roots.c:1105	top5_contains
4	launcher/main/apps/sand/suite_sand_scenes.c:61	all_pairs_spawn_cell
4	launcher/main/apps/sand/suite_sand_scenes.c:2994	build_landscape_bed
4	launcher/main/apps/sand/suite_sand_scenes.c:1285	build_tree_grove_scene
4	launcher/main/apps/sand/suite_sand_scenes.c:2245	census_gunpowder_basin_aftermath
4	launcher/main/apps/sand/suite_sand_scenes.c:1972	gunpowder_basin_wall_run
4	launcher/main/apps/sand/suite_sand_scenes.c:144	note_pair_contact
4	launcher/main/apps/sand/suite_sand_scenes.c:2518	plant_ruin_window
4	launcher/main/apps/sand/suite_sand_scenes.c:3580	test_a_submerged_pile_settles_asleep_with_headroom
4	launcher/main/apps/sand/suite_sand_scenes.c:2767	test_the_snowfall_scene_holds_a_crusting_bank_and_a_live_fall
4	launcher/main/apps/sand/suite_sand_scenes.c:3336	test_the_soak_only_skip_matches_the_full_walk_pouring_water_onto_a_sand_bed
4	launcher/main/apps/sand/suite_sand_seeds.c:1334	note_distinct_value
4	launcher/main/apps/sand/suite_sand_seeds.c:1011	test_a_crowned_trunk_buds_and_a_bare_one_does_not
4	launcher/main/apps/sand/suite_sand_seeds.c:842	test_a_hardened_trunk_is_thicker_at_the_foot
4	launcher/main/apps/sand/suite_sand_seeds.c:706	test_a_plant_rooted_on_stone_does_not_drink
4	launcher/main/apps/sand/suite_sand_tone.c:856	test_cullet_glints_move_with_the_phase
4	launcher/main/apps/sand/suite_sand_tone.c:624	test_cullet_shades_are_four_distinct_tints
4	launcher/main/apps/sand/suite_sand_tone.c:695	test_dune_sand_ignores_the_cullet_phase
4	launcher/main/apps/sand/tools/brush_screen_preview.c:150	draw_swatch
4	launcher/main/apps/sand/tools/brush_screen_preview.c:343	main
4	launcher/main/apps/sand/tools/colour_lever1_counters.c:64	build_scene_settled_pour
4	launcher/main/apps/sand/tools/dump_reactions.c:682	adverb_exception_for
4	launcher/main/apps/sand/tools/dump_reactions.c:557	causes_are_complete
4	launcher/main/apps/sand/tools/dump_reactions.c:1941	collect_material_list
4	launcher/main/apps/sand/tools/dump_reactions.c:1373	emit_acid
4	launcher/main/apps/sand/tools/dump_reactions.c:830	representative_variant
4	launcher/main/apps/sand/tools/grid_fingerprint.c:431	scene_snow_crust
4	launcher/main/apps/sand/tools/shading_palette.c:623	linear_to_srgb
4	launcher/main/apps/sand/tools/shading_palette.c:2162	run_dither_pattern_compare
4	launcher/main/apps/sand/ui/brush_screen.c:234	draw_brush_swatch
4	launcher/main/boot/boot_anim.c:405	draw_disc
4	launcher/main/boot/post_ui.c:43	line_break_length
4	launcher/main/gfx/gfx.c:2670	gfx_band_submit
4	launcher/main/gfx/gfx.c:733	gfx_set_clip
4	launcher/main/gfx/gfx.c:1805	note_send_failure
4	launcher/main/gfx/gfx.c:817	outcode
4	launcher/main/gfx/gfx.c:880	plot
4	launcher/main/gfx/gfx.c:2233	run_present_raw_full
4	launcher/main/gfx/gfx.c:1721	send_audit_capture
4	launcher/main/gfx/gfx.c:2118	send_heal_strips
4	launcher/main/main.c:85	draw_build_mark
4	launcher/main/main.c:233	sort_apps
4	launcher/main/ui/ui.c:502	mark_changed_ui_bands
4	launcher/main/ui/ui_build.c:462	ui_begin_screen
4	launcher/main/ui/ui_pointer.c:57	step_deferred
4	launcher/main/util/job.c:59	job_bring_up
4	launcher/main/util/job.c:111	job_run_core1
4	launcher/test/heap_arena.c:203	arena_pool_take_block
4	launcher/test/suites/suite_boot_anim.c:444	test_the_seeds_curve_stays_near_the_panel_throughout
4	launcher/test/suites/suite_gfx_font.c:246	assert_run_rect_matches_reference
4	launcher/test/suites/suite_gfx_font.c:227	extend_run_union
4	launcher/test/suites/suite_gfx_heal.c:63	test_strips_are_even_edged_and_on_screen
4	launcher/test/suites/suite_gfx_indexed.c:362	test_cell_checker_phase_is_gx_plus_cy_parity
4	launcher/test/suites/suite_gfx_indexed.c:192	test_classify_gives_every_index_its_own_class_when_all_rows_differ
4	launcher/test/suites/suite_gfx_indexed.c:112	test_dither_every_output_pixel_reads_its_own_index_phase_entry
4	launcher/test/suites/suite_gfx_indexed.c:336	test_needs_repaint_matches_cell_changed_when_not_forced
4	launcher/test/suites/suite_icons_system.c:125	extend_ink_bounds
4	launcher/test/suites/suite_ui_pointer.c:116	test_exactly_one_up_comes_out_of_one_press
4	launcher/test/suites/suite_ui_transform.c:354	test_glyph0_origin_matches_ground_truth_at_every_quarter
3	launcher/main/apps/cube/suite_cube_perf.c:347	run_perf_variant
3	launcher/main/apps/sand/app_sand.c:1475	draw_emitter_markers
3	launcher/main/apps/sand/app_sand.c:1203	draw_one_row
3	launcher/main/apps/sand/app_sand.c:1616	read_gravity_input
3	launcher/main/apps/sand/app_sand.c:1713	run_sim_steps
3	launcher/main/apps/sand/app_sand.c:493	sand_app_alloc_selfcheck
3	launcher/main/apps/sand/material.c:575	material_name
3	launcher/main/apps/sand/sand.c:1143	finalize_settling
3	launcher/main/apps/sand/sand.c:262	reset_dirty_cols
3	launcher/main/apps/sand/sand.c:319	sand_count
3	launcher/main/apps/sand/sand.c:720	sand_set_crust
3	launcher/main/apps/sand/sand.c:715	sand_set_fuse_cooldown
3	launcher/main/apps/sand/sand_gas.c:52	gas_mask
3	launcher/main/apps/sand/sand_impulse.c:358	can_impulse_enter
3	launcher/main/apps/sand/sand_impulse.c:426	impulse_has_opening
3	launcher/main/apps/sand/sand_liquid.c:269	equalise_one_block
3	launcher/main/apps/sand/sand_liquid.c:568	liquid_guard_row
3	launcher/main/apps/sand/sand_liquid.c:73	neighbour_is_lower
3	launcher/main/apps/sand/sand_liquid.c:303	span_has_liquid
3	launcher/main/apps/sand/sand_liquid.c:291	span_is_empty
3	launcher/main/apps/sand/sand_plants.c:110	faller_can_move
3	launcher/main/apps/sand/sand_plants.c:301	spend_soil_moisture
3	launcher/main/apps/sand/sand_reactions.c:1453	lit_here
3	launcher/main/apps/sand/sand_reactions.c:94	neighbor_quenches
3	launcher/main/apps/sand/sand_reactions.c:108	smothered
3	launcher/main/apps/sand/sand_ui.c:162	handle_brush_screen_input
3	launcher/main/apps/sand/sand_ui.c:55	handle_palette_input
3	launcher/main/apps/sand/sand_ui.c:232	sand_ui_step
3	launcher/main/apps/sand/suite_palette.c:269	test_full_grid_of_sixteen_leaves_no_gap
3	launcher/main/apps/sand/suite_palette.c:386	test_label_centred_in_rect_at_every_turn
3	launcher/main/apps/sand/suite_palette.c:323	test_panel_never_overflows_the_canvas_across_a_width_sweep
3	launcher/main/apps/sand/suite_sand_colour_modes.c:360	measure_mode
3	launcher/main/apps/sand/suite_sand_combustion.c:634	count_remaining_gas
3	launcher/main/apps/sand/suite_sand_combustion.c:1352	distance_to_face
3	launcher/main/apps/sand/suite_sand_combustion.c:1390	snow_bank_crust_by_depth
3	launcher/main/apps/sand/suite_sand_combustion.c:1298	snow_bank_crust_faces
3	launcher/main/apps/sand/suite_sand_combustion.c:1920	test_acid_quenching_fire_never_leaves_steam
3	launcher/main/apps/sand/suite_sand_combustion.c:1944	test_acid_quenching_fire_sometimes_leaves_nothing
